epoch,accuracy,loss,val_accuracy,val_loss
0,0.043083786964416504,4.908960819244385,0.08569999784231186,4.422046184539795
1,0.09348991513252258,4.481451988220215,0.13600000739097595,3.9669241905212402
2,0.13372279703617096,4.2312445640563965,0.18690000474452972,3.690094232559204
3,0.16420254111289978,4.059576034545898,0.21209999918937683,3.4728565216064453
4,0.18931058049201965,3.922244071960449,0.24289999902248383,3.295311212539673
5,0.2220710664987564,3.7686855792999268,0.28700000047683716,3.081310272216797
6,0.24721911549568176,3.6422111988067627,0.29030001163482666,3.0712690353393555
7,0.2732974588871002,3.5283024311065674,0.3382999897003174,2.818704605102539
8,0.2913832366466522,3.4435198307037354,0.3720000088214874,2.6774344444274902
9,0.31094950437545776,3.3621416091918945,0.37709999084472656,2.6805803775787354
10,0.32844510674476624,3.287946939468384,0.4075999855995178,2.4895853996276855
11,0.34243959188461304,3.2189016342163086,0.4115000069141388,2.4838356971740723
12,0.3570742607116699,3.1632494926452637,0.4401000142097473,2.3831429481506348
13,0.37095871567726135,3.1048736572265625,0.4458000063896179,2.333613872528076
14,0.38313260674476624,3.0540578365325928,0.44920000433921814,2.3098018169403076
15,0.39629682898521423,2.9984467029571533,0.4481000006198883,2.309375047683716
16,0.40599992871284485,2.9567627906799316,0.453900009393692,2.3125693798065186
17,0.4150528311729431,2.9177536964416504,0.4772999882698059,2.191737174987793
18,0.4280969798564911,2.869575023651123,0.48890000581741333,2.129101276397705
19,0.43538931012153625,2.8409337997436523,0.4894999861717224,2.1211094856262207
20,0.44380202889442444,2.8071398735046387,0.4959999918937683,2.0958335399627686
21,0.45363515615463257,2.76572585105896,0.5048999786376953,2.059377908706665
22,0.45726633071899414,2.744948387145996,0.5181999802589417,1.9801205396652222
23,0.46520885825157166,2.7179362773895264,0.5120999813079834,2.0209295749664307
24,0.47432178258895874,2.68635892868042,0.5218999981880188,1.9714869260787964
25,0.4802436828613281,2.6592442989349365,0.526199996471405,1.9736297130584717
26,0.48848631978034973,2.6270925998687744,0.5256999731063843,1.962217926979065
27,0.49526849389076233,2.6040587425231934,0.5299000144004822,1.9760944843292236
28,0.49649888277053833,2.585350513458252,0.5364999771118164,1.923603892326355
29,0.5063820481300354,2.5521464347839355,0.5321000218391418,1.9356249570846558
30,0.512273907661438,2.5277504920959473,0.5407999753952026,1.9189969301223755
31,0.515855073928833,2.5164294242858887,0.5411999821662903,1.9051131010055542
32,0.5231273770332336,2.4852356910705566,0.5442000031471252,1.8863214254379272
33,0.5311999917030334,2.4579708576202393,0.5508999824523926,1.8688995838165283
34,0.5370418429374695,2.438004732131958,0.5533000230789185,1.8791142702102661
35,0.5405029654502869,2.423863649368286,0.5504000186920166,1.8554298877716064
36,0.5447643399238586,2.4062652587890625,0.5462999939918518,1.8799666166305542
37,0.5490356683731079,2.382688522338867,0.5480999946594238,1.9010486602783203
38,0.5546074509620667,2.361959218978882,0.5609999895095825,1.8352365493774414
39,0.5589388608932495,2.3469045162200928,0.5584999918937683,1.8495734930038452
40,0.566271185874939,2.3190338611602783,0.5547999739646912,1.8943164348602295
41,0.571823000907898,2.302004337310791,0.5586000084877014,1.8309658765792847
42,0.575434148311615,2.283397912979126,0.5593000054359436,1.8547002077102661
43,0.5811659693717957,2.2656471729278564,0.5651999711990356,1.8373126983642578
44,0.5848871469497681,2.2508652210235596,0.553600013256073,1.9186859130859375
45,0.5878080725669861,2.2366652488708496,0.5627999901771545,1.885591983795166
46,0.595260500907898,2.2142832279205322,0.5709999799728394,1.8271832466125488
47,0.5969310402870178,2.2063791751861572,0.5774999856948853,1.7852373123168945
48,0.6020626425743103,2.1826908588409424,0.5740000009536743,1.7835323810577393
