epoch,accuracy,loss,val_accuracy,val_loss
0,0.04129321500658989,4.942595481872559,0.07569999992847443,4.405664920806885
1,0.08953864872455597,4.4991068840026855,0.13600000739097595,3.963388681411743
2,0.13193221390247345,4.221780300140381,0.18359999358654022,3.706233263015747
3,0.1661931872367859,4.021457672119141,0.20200000703334808,3.5510027408599854
4,0.19836348295211792,3.8609883785247803,0.22789999842643738,3.40762996673584
5,0.23372478783130646,3.692899465560913,0.28299999237060547,3.0944299697875977
6,0.2638644278049469,3.5575666427612305,0.32339999079704285,2.867582082748413
7,0.29266366362571716,3.4289963245391846,0.33640000224113464,2.7882120609283447
8,0.31178978085517883,3.335965633392334,0.3864000141620636,2.5704362392425537
9,0.3332366347312927,3.2535135746002197,0.4104999899864197,2.47562837600708
10,0.35134243965148926,3.1752469539642334,0.4016999900341034,2.4975597858428955
11,0.36769765615463257,3.1103286743164062,0.4106000065803528,2.438551187515259
12,0.38396286964416504,3.052252769470215,0.4262999892234802,2.4049553871154785
13,0.3947163224220276,2.9952988624572754,0.4584999978542328,2.245939016342163
14,0.4086407721042633,2.943021059036255,0.4812999963760376,2.151304006576538
15,0.42053458094596863,2.8912336826324463,0.47200000286102295,2.1831488609313965
16,0.4303877353668213,2.848895788192749,0.48559999465942383,2.1525988578796387
17,0.44313180446624756,2.810964584350586,0.5020999908447266,2.047133684158325
18,0.45291492342948914,2.7609119415283203,0.5083000063896179,2.0417582988739014
19,0.46201783418655396,2.730893850326538,0.5047000050544739,2.0463790893554688
20,0.46940019726753235,2.699254274368286,0.5062000155448914,2.0154154300689697
21,0.47897326946258545,2.661595106124878,0.5235000252723694,1.9645843505859375
22,0.4842049479484558,2.636389970779419,0.512499988079071,1.9897558689117432
23,0.4899267852306366,2.6157214641571045,0.5241000056266785,1.9842915534973145
24,0.5020106434822083,2.5728919506073,0.5329999923706055,1.937125563621521
25,0.5058018565177917,2.5534956455230713,0.5309000015258789,1.9360235929489136
26,0.514704704284668,2.5213639736175537,0.5403000116348267,1.89192533493042
27,0.5205565690994263,2.5017333030700684,0.5436999797821045,1.8699795007705688
28,0.5241076946258545,2.478360176086426,0.5544000267982483,1.828913688659668
29,0.5328205227851868,2.447883367538452,0.5512999892234802,1.84430992603302
30,0.5379721522331238,2.424516439437866,0.5533999800682068,1.8410662412643433
31,0.5418934226036072,2.410858392715454,0.554099977016449,1.8147541284561157
32,0.5516065359115601,2.378713369369507,0.5625,1.8383994102478027
33,0.5585887432098389,2.353804588317871,0.5626999735832214,1.8116087913513184
34,0.5631101727485657,2.3341774940490723,0.5701000094413757,1.7954431772232056
35,0.5661311745643616,2.32226824760437,0.5629000067710876,1.8178619146347046
36,0.5702124834060669,2.300762891769409,0.570900022983551,1.7945775985717773
37,0.5768746137619019,2.2797839641571045,0.5677000284194946,1.8044074773788452
38,0.5848171710968018,2.2580835819244385,0.5698999762535095,1.7855162620544434
39,0.5847271084785461,2.246173620223999,0.5648999810218811,1.8098117113113403
40,0.5925096273422241,2.219536542892456,0.5705000162124634,1.8192263841629028
41,0.5947403311729431,2.2042436599731445,0.58160001039505,1.7523385286331177
42,0.5998119115829468,2.187335252761841,0.5781000256538391,1.7605010271072388
43,0.6056337952613831,2.1701436042785645,0.5827999711036682,1.7471742630004883
44,0.6102052927017212,2.1536195278167725,0.5730999708175659,1.7654310464859009
45,0.6162171959877014,2.13130521774292,0.5719000101089478,1.818006992340088
46,0.6197283267974854,2.12068510055542,0.579800009727478,1.7779474258422852
47,0.6239296793937683,2.1019129753112793,0.582099974155426,1.764904499053955
48,0.6283210515975952,2.085590124130249,0.5848000049591064,1.7213033437728882
49,0.630581796169281,2.0741395950317383,0.5863000154495239,1.7502919435501099
