epoch,accuracy,loss,val_accuracy,val_loss
0,0.04323383420705795,4.921108722686768,0.09780000150203705,4.305409908294678
1,0.09471030533313751,4.47088623046875,0.15690000355243683,3.8406789302825928
2,0.14211547374725342,4.179535865783691,0.2076999992132187,3.505183696746826
3,0.17527608573436737,3.984903573989868,0.24379999935626984,3.26916241645813
4,0.20304498076438904,3.849421739578247,0.2337999939918518,3.3839473724365234
5,0.2361055463552475,3.682542562484741,0.28209999203681946,3.0603272914886475
6,0.2609735131263733,3.5578088760375977,0.33379998803138733,2.8126490116119385
7,0.2848811745643616,3.4581356048583984,0.35839998722076416,2.7316133975982666
8,0.3097791373729706,3.3595712184906006,0.34200000762939453,2.818039655685425
9,0.3263044059276581,3.2814829349517822,0.39800000190734863,2.5247206687927246
10,0.34087908267974854,3.212583303451538,0.4242999851703644,2.421800374984741
11,0.35467350482940674,3.146296501159668,0.4196999967098236,2.4386255741119385
12,0.37387964129447937,3.0822913646698,0.4293000102043152,2.3689608573913574
13,0.3856133818626404,3.027259349822998,0.44830000400543213,2.293051242828369
14,0.39888763427734375,2.9738314151763916,0.4505999982357025,2.294663906097412
15,0.41152167320251465,2.922952175140381,0.4645000100135803,2.2183995246887207
16,0.4225352108478546,2.8763835430145264,0.4803999960422516,2.152217388153076
17,0.43319863080978394,2.8379294872283936,0.4957999885082245,2.078739643096924
18,0.44190141558647156,2.8076605796813965,0.4966000020503998,2.0709426403045654
19,0.45371517539024353,2.757009506225586,0.4975000023841858,2.0780978202819824
20,0.4588368237018585,2.72990345954895,0.5040000081062317,2.0448246002197266
21,0.4687199890613556,2.69338059425354,0.501800000667572,2.0500094890594482
22,0.47532209753990173,2.6662580966949463,0.508400022983551,2.0299603939056396
23,0.484144926071167,2.6388649940490723,0.5205000042915344,1.9979807138442993
24,0.49167734384536743,2.6060738563537598,0.5266000032424927,1.942142128944397
25,0.4995298385620117,2.5777595043182373,0.5343999862670898,1.9406832456588745
26,0.5047515034675598,2.554786443710327,0.5254999995231628,1.951932430267334
27,0.5118438005447388,2.5299415588378906,0.539900004863739,1.9048810005187988
28,0.5172555446624756,2.5050106048583984,0.5339000225067139,1.9102283716201782
29,0.5246378779411316,2.475590229034424,0.5271000266075134,1.9482253789901733
30,0.5311499834060669,2.4523465633392334,0.531000018119812,1.9393362998962402
31,0.5376320481300354,2.430752992630005,0.5446000099182129,1.8938281536102295
32,0.5431137681007385,2.4125802516937256,0.5436999797821045,1.8751578330993652
33,0.549795925617218,2.38875150680542,0.5483999848365784,1.8722443580627441
34,0.5555977821350098,2.3606948852539062,0.5350000262260437,1.9132575988769531
35,0.5613696575164795,2.3424768447875977,0.5598999857902527,1.8217825889587402
36,0.5637704133987427,2.330122947692871,0.5562000274658203,1.8219869136810303
37,0.5700324177742004,2.3084356784820557,0.5519999861717224,1.8877400159835815
38,0.5739036202430725,2.2934606075286865,0.5491999983787537,1.8726283311843872
39,0.5801856517791748,2.267479419708252,0.5532000064849854,1.8447527885437012
40,0.5844070315361023,2.256678581237793,0.5684999823570251,1.80106782913208
41,0.5907290577888489,2.2357211112976074,0.5669999718666077,1.8090324401855469
42,0.5923495292663574,2.2213969230651855,0.5691999793052673,1.7759027481079102
43,0.5983114838600159,2.2039260864257812,0.5677000284194946,1.8021605014801025
44,0.6044734120368958,2.176694393157959,0.5702999830245972,1.7973532676696777
45,0.6099652051925659,2.166278600692749,0.5727999806404114,1.7840909957885742
46,0.6103753447532654,2.153419256210327,0.5773000121116638,1.7672430276870728
47,0.6203284859657288,2.129150390625,0.5724999904632568,1.7783172130584717
48,0.6216789484024048,2.118833065032959,0.5825999975204468,1.7526201009750366
49,0.6253001093864441,2.0978262424468994,0.5726000070571899,1.7737152576446533
50,0.6317021250724792,2.084094762802124,0.5799000263214111,1.7627971172332764
51,0.6340128779411316,2.0734925270080566,0.5771999955177307,1.763379693031311
52,0.638424277305603,2.051234722137451,0.5806000232696533,1.7745517492294312
53,0.6454265117645264,2.0420145988464355,0.5891000032424927,1.7371888160705566
54,0.6474371552467346,2.026723623275757,0.5806000232696533,1.763123869895935
55,0.6508182883262634,2.016619920730591,0.5861999988555908,1.7303638458251953
56,0.6534491181373596,2.0026800632476807,0.5860999822616577,1.7371597290039062
57,0.658480703830719,1.9865312576293945,0.5841000080108643,1.7237884998321533
58,0.6650628447532654,1.9707846641540527,0.5932999849319458,1.7265836000442505
59,0.6663432121276855,1.967302918434143,0.5907999873161316,1.7296396493911743
60,0.6702744960784912,1.9527226686477661,0.5896000266075134,1.7421743869781494
61,0.6732354164123535,1.936741590499878,0.5928999781608582,1.7377851009368896
62,0.6778169274330139,1.924336314201355,0.5895000100135803,1.7428510189056396
63,0.680537760257721,1.9139114618301392,0.5971999764442444,1.7101783752441406
64,0.6853193044662476,1.9034183025360107,0.59579998254776,1.7214666604995728
65,0.6852793097496033,1.899177074432373,0.5942999720573425,1.708506464958191
66,0.6880401968955994,1.8858115673065186,0.5960999727249146,1.7265695333480835
67,0.6929117441177368,1.876542568206787,0.5936999917030334,1.7243952751159668
68,0.6954525709152222,1.870130181312561,0.595300018787384,1.7353277206420898
69,0.6969029903411865,1.8596999645233154,0.5996000170707703,1.7216384410858154
70,0.7017645835876465,1.8478221893310547,0.5981000065803528,1.7186416387557983
71,0.7032950520515442,1.8376986980438232,0.5981000065803528,1.710350751876831
72,0.7064160704612732,1.828984022140503,0.5986999869346619,1.7136162519454956
73,0.7065861225128174,1.8220396041870117,0.5974000096321106,1.7133500576019287
74,0.712317943572998,1.8085862398147583,0.6003000140190125,1.711565613746643
75,0.7121278643608093,1.8077253103256226,0.6014999747276306,1.7095140218734741
76,0.7148887515068054,1.8015934228897095,0.597100019454956,1.7388359308242798
77,0.718489944934845,1.7902075052261353,0.6013000011444092,1.7003306150436401
78,0.7180997729301453,1.7861206531524658,0.6033999919891357,1.7114177942276
79,0.7191300988197327,1.78311288356781,0.6049000024795532,1.699776530265808
80,0.7209907174110413,1.7773404121398926,0.6065999865531921,1.6894093751907349
81,0.7229313254356384,1.772537112236023,0.6053000092506409,1.6965086460113525
82,0.723411500453949,1.7662138938903809,0.6065000295639038,1.695504903793335
83,0.7252920866012573,1.7663308382034302,0.605400025844574,1.6925064325332642
84,0.7270926833152771,1.7594010829925537,0.6071000099182129,1.6909911632537842
85,0.728533148765564,1.7508455514907837,0.6086000204086304,1.6848347187042236
86,0.7294034361839294,1.7479790449142456,0.6069999933242798,1.6931393146514893
